"Route","Stop","Year","Rich_Grass","Route_factor","Year_Num","Burned","Year_Burned","easting","northing","count","mean","sum","stdDev","TSF"
"Southwest",22,2012,5,"Southwest",3,"0",NA,363362.15264897,4507537.55006969,798,3.027832114,2233.803922,7.515749278,-1
"Southwest",23,2012,6,"Southwest",3,"0",NA,363347.952384438,4506723.77682709,796,3.119808145,2300.815686,6.984223239,-1
"Southwest",24,2012,3,"Southwest",3,"0",NA,363449.186807566,4505907.32048227,794,4.136830909,3050.466667,10.04271439,-1
"Southwest",25,2012,4,"Southwest",3,"0",NA,363380.960089357,4505230.09387027,796,5.668767351,4180.082353,9.509468394,-1
"Southwest",26,2012,3,"Southwest",3,"0",NA,362374.285738411,4508349.84795311,792,7.707302553,5686.054902,12.42268791,-1
"Southwest",27,2012,1,"Southwest",3,"0",NA,361443.562285535,4508379.74234757,798,9.80560222,7233.227451,13.59809058,-1
"Southwest",28,2012,3,"Southwest",3,"0",NA,361430.090456503,4507598.5819319,796,7.167973589,5287.462745,11.6317333,-1
"Southwest",29,2012,2,"Southwest",3,"0",NA,361385.626055454,4506892.81966444,793,10.48908975,7736.423529,11.09596134,-1
"Southwest",30,2012,5,"Southwest",3,"1",2002,361898.547285295,4506282.69354569,797,3.635278289,2680.72549,5.858267362,10
"Southwest",31,2012,4,"Southwest",3,"0",NA,361964.26620267,4505496.07192137,797,11.26899493,8309.756863,13.62329772,-1
"Southwest",32,2012,4,"Southwest",3,"0",NA,361907.762032281,4504754.76352878,797,4.612632542,3401.662745,9.340913492,-1
"Southwest",33,2012,3,"Southwest",3,"0",NA,362178.885308113,4503939.54221128,799,7.145393711,5267.780392,9.930050576,-1
"Southwest",34,2012,2,"Southwest",3,"0",NA,362486.611144343,4503240.46267183,797,7.453633965,5495.345098,10.69221016,-1
"Southwest",35,2012,1,"Southwest",3,"0",NA,362838.759234514,4502580.0542982,798,11.6865697,8614.972549,13.10539934,-1
"Southwest",36,2012,2,"Southwest",3,"0",NA,363744.076316777,4501892.44190741,792,5.233738388,3857.737255,8.179244202,-1
"Southwest",37,2012,3,"Southwest",3,"0",NA,363893.875109296,4502642.62702231,797,1.047234796,772.0666667,2.53561537,-1
"Southwest",38,2012,6,"Southwest",3,"0",NA,364069.30216277,4503465.99881064,793,0.833314718,614.4078431,3.19628875,-1
"Southwest",39,2012,5,"Southwest",3,"0",NA,364363.079378657,4504415.45544156,797,9.741860849,7182.654902,10.45214331,-1
"Southwest",40,2012,6,"Southwest",3,"0",NA,364716.734144761,4505000.06999054,798,7.438995591,5484.756863,11.75063345,-1
"Southwest",41,2012,7,"Southwest",3,"0",NA,365524.392065229,4505027.06971285,789,0.509760742,375.8196078,0.519771848,-1
"Southwest",42,2012,5,"Southwest",3,"0",NA,366356.916461519,4505006.0162665,796,0.93786161,691.6196078,1.228835882,-1
"Southwest",43,2012,6,"Southwest",3,"0",NA,367164.897339869,4504983.10340101,798,1.237213854,912.2196078,2.271479122,-1
"Southwest",44,2012,6,"Southwest",3,"0",NA,367900.026689713,4504996.88768979,797,0.523859407,386.3411765,1.526578665,-1
"Southwest",45,2012,7,"Southwest",3,"0",NA,368694.199999089,4505009.1971476,795,1.84793232,1362.839216,3.079530961,-1
"Southwest",46,2012,5,"Southwest",3,"0",NA,369745.121338946,4505242.36268776,799,0.581839549,429.0941176,0.755965652,-1
"Southwest",47,2012,6,"Southwest",3,"0",NA,370068.601107296,4504334.48549222,800,0.2969286,218.9411765,0.723528679,-1
"Southwest",48,2012,5,"Southwest",3,"0",NA,370598.515560377,4503301.56506843,795,0.612975463,451.9215686,1.651459758,-1
"Southwest",49,2012,4,"Southwest",3,"0",NA,370761.056832295,4502513.05433963,792,0.585766113,431.8313725,1.224422012,-1
"Southwest",50,2012,4,"Southwest",3,"0",NA,370760.820075804,4501736.44260898,792,0.643295733,474.1215686,0.922190103,-1
"Southwest",51,2012,4,"Southwest",3,"0",NA,371496.62447907,4501255.26874095,798,1.574645174,1160.352941,2.88014419,-1
"Southwest",1,2013,6,"Southwest",4,"0",NA,355141.476998653,4511713.8988848,794,4.772998278,3522.435294,9.986036416,-1
"Southwest",2,2013,3,"Southwest",4,"0",NA,355948.913339657,4511632.48636002,798,4.824053606,3560.113725,6.029849662,-1
"Southwest",3,2013,4,"Southwest",4,"0",NA,356690.594753096,4511649.03596002,796,5.324777468,3929.372549,8.611288832,-1
"Southwest",4,2013,3,"Southwest",4,"0",NA,356767.730484492,4512591.64817088,796,8.768457517,6472.015686,11.03095107,-1
"Southwest",5,2013,1,"Southwest",4,"0",NA,356385.752418973,4513592.61617319,797,9.279797481,6849.909804,10.0481446,-1
"Southwest",6,2013,3,"Southwest",4,"0",NA,357222.64140631,4514039.97162427,788,16.32710544,12052.54118,15.59149776,-1
"Southwest",7,2013,1,"Southwest",4,"0",NA,358165.851609263,4514100.42368903,794,16.20661118,11964.73725,16.57235318,-1
"Southwest",8,2013,2,"Southwest",4,"0",NA,359073.875765333,4514251.37719948,793,19.09489109,14098.69412,16.28004431,-1
"Southwest",9,2013,5,"Southwest",4,"0",NA,359956.173356488,4514542.9242816,798,10.24561599,7563.313725,12.77694113,-1
"Southwest",10,2013,4,"Southwest",4,"0",NA,360755.384831756,4514775.5853332,797,1.042420637,769.6784314,2.586684131,-1
"Southwest",11,2013,8,"Southwest",4,"0",NA,361549.652777895,4514768.06809358,794,1.281086507,945.8588235,2.546064082,-1
"Southwest",12,2013,5,"Southwest",4,"0",NA,361548.940607214,4513966.40699847,794,0.830247324,612.8039216,1.320582269,-1
"Southwest",13,2013,6,"Southwest",4,"0",NA,361573.444443501,4513202.52357817,798,0.791282722,583.9294118,2.227289121,-1
"Southwest",14,2013,3,"Southwest",4,"0",NA,362413.170811006,4513164.71304991,792,2.406465875,1775.952941,6.458652006,-1
"Southwest",15,2013,5,"Southwest",4,"0",NA,363152.824796947,4513105.39840706,799,7.503992435,5539.152941,9.947775995,-1
"Southwest",16,2013,6,"Southwest",4,"0",NA,363138.482465928,4512311.14808055,794,12.67273201,9354.364706,16.43422192,-1
"Southwest",17,2013,7,"Southwest",4,"0",NA,363116.466229378,4511551.67444881,799,1.305336252,963.5019608,3.095321582,-1
"Southwest",18,2013,5,"Southwest",4,"0",NA,363095.335953801,4510692.53441284,791,3.592062961,2650.815686,9.382284876,-1
"Southwest",19,2013,8,"Southwest",4,"0",NA,363072.103059746,4509945.34482654,799,1.87343427,1382.454902,3.952125864,-1
"Southwest",20,2013,8,"Southwest",4,"0",NA,363349.94900436,4509116.82425039,796,8.686602464,6409.486275,11.11842879,-1
"Southwest",21,2013,9,"Southwest",4,"0",NA,363375.343324987,4508320.23716734,796,0.07275801,53.67058824,0.273350206,-1
"Southwest",22,2013,7,"Southwest",4,"0",NA,363362.15264897,4507537.55006969,798,4.579934938,3378.878431,9.978097697,-1
"Southwest",23,2013,5,"Southwest",4,"0",NA,363347.952384438,4506723.77682709,796,6.065787864,4473.435294,10.56834837,-1
"Southwest",24,2013,5,"Southwest",4,"0",NA,363449.186807566,4505907.32048227,794,6.364309836,4692.992157,13.52307488,-1
"Southwest",25,2013,6,"Southwest",4,"0",NA,363380.960089357,4505230.09387027,796,9.397327079,6929.478431,12.40282161,-1
"Southwest",26,2013,4,"Southwest",4,"0",NA,362374.285738411,4508349.84795311,792,12.3688698,9125.121569,15.03857269,-1
"Southwest",27,2013,6,"Southwest",4,"0",NA,361443.562285535,4508379.74234757,798,11.65129397,8594.72549,13.45072785,-1
"Southwest",28,2013,2,"Southwest",4,"0",NA,361430.090456503,4507598.5819319,796,7.590454065,5599.105882,11.15396867,-1
"Southwest",29,2013,5,"Southwest",4,"0",NA,361385.626055454,4506892.81966444,793,11.08874947,8178.713725,11.23632244,-1
"Southwest",30,2013,4,"Southwest",4,"1",2002,361898.547285295,4506282.69354569,797,7.714872209,5689.098039,9.330895703,11
"Southwest",31,2013,4,"Southwest",4,"0",NA,361964.26620267,4505496.07192137,797,10.57843403,7800.537255,14.27048349,-1
"Southwest",32,2013,5,"Southwest",4,"0",NA,361907.762032281,4504754.76352878,797,6.618364938,4880.823529,11.21543921,-1
"Southwest",33,2013,2,"Southwest",4,"0",NA,362178.885308113,4503939.54221128,799,7.800721303,5750.905882,9.312901122,-1
"Southwest",34,2013,1,"Southwest",4,"0",NA,362486.611144343,4503240.46267183,797,7.212468884,5317.541176,10.22111552,-1
"Southwest",35,2013,2,"Southwest",4,"0",NA,362838.759234514,4502580.0542982,798,12.85080701,9473.211765,15.22396317,-1
"Southwest",36,2013,1,"Southwest",4,"0",NA,363744.076316777,4501892.44190741,792,6.114727758,4507.105882,10.92441047,-1
"Southwest",37,2013,3,"Southwest",4,"0",NA,363893.875109296,4502642.62702231,797,3.215466204,2370.580392,5.36216384,-1
"Southwest",38,2013,6,"Southwest",4,"0",NA,364069.30216277,4503465.99881064,793,3.302510997,2434.960784,5.880002317,-1
"Southwest",39,2013,5,"Southwest",4,"0",NA,364363.079378657,4504415.45544156,797,18.38792411,13557.38039,13.16272769,-1
"Southwest",40,2013,4,"Southwest",4,"0",NA,364716.734144761,4505000.06999054,798,11.35416545,8371.403922,15.01789023,-1
"Southwest",41,2013,3,"Southwest",4,"0",NA,365524.392065229,4505027.06971285,789,0.532995032,392.9490196,1.140992776,-1
"Southwest",42,2013,4,"Southwest",4,"0",NA,366356.916461519,4505006.0162665,796,0.872798434,643.6392157,1.225597004,-1
"Southwest",43,2013,4,"Southwest",4,"0",NA,367164.897339869,4504983.10340101,798,1.311904306,967.2901961,4.08457969,-1
"Southwest",44,2013,5,"Southwest",4,"0",NA,367900.026689713,4504996.88768979,797,0.707338084,521.654902,2.121836614,-1
"Southwest",45,2013,5,"Southwest",4,"0",NA,368694.199999089,4505009.1971476,795,2.898968952,2137.972549,4.772343621,-1
"Southwest",46,2013,6,"Southwest",4,"0",NA,369745.121338946,4505242.36268776,799,0.669536364,493.7686275,1.594699405,-1
"Southwest",47,2013,5,"Southwest",4,"0",NA,370068.601107296,4504334.48549222,800,1.250131631,921.7882353,2.54357524,-1
"Southwest",48,2013,5,"Southwest",4,"0",NA,370598.515560377,4503301.56506843,795,1.693762267,1248.741176,3.643887298,-1
"Southwest",49,2013,8,"Southwest",4,"0",NA,370761.056832295,4502513.05433963,792,1.765899951,1301.835294,4.306894805,-1
"Southwest",50,2013,6,"Southwest",4,"0",NA,370760.820075804,4501736.44260898,792,1.087597105,801.5803922,2.409947066,-1
"Southwest",51,2013,4,"Southwest",4,"0",NA,371496.62447907,4501255.26874095,798,1.534583229,1130.831373,4.520665706,-1
"Southwest",1,2014,3,"Southwest",5,"0",NA,355141.476998653,4511713.8988848,794,5.792133399,4274.54902,9.88075102,-1
"Southwest",2,2014,2,"Southwest",5,"0",NA,355948.913339657,4511632.48636002,798,7.65185878,5647.011765,9.714995425,-1
"Southwest",3,2014,3,"Southwest",5,"0",NA,356690.594753096,4511649.03596002,796,7.077853062,5223.039216,12.37591801,-1
"Southwest",4,2014,3,"Southwest",5,"0",NA,356767.730484492,4512591.64817088,796,13.71570961,10123.59216,17.27062409,-1
"Southwest",5,2014,4,"Southwest",5,"0",NA,356385.752418973,4513592.61617319,797,13.99213724,10328.33725,15.36944161,-1
"Southwest",6,2014,2,"Southwest",5,"0",NA,357222.64140631,4514039.97162427,788,22.13750604,16341.73333,22.33222496,-1
"Southwest",7,2014,2,"Southwest",5,"0",NA,358165.851609263,4514100.42368903,794,23.05901507,17023.61176,21.95323457,-1
"Southwest",8,2014,2,"Southwest",5,"0",NA,359073.875765333,4514251.37719948,793,27.35052236,20194.23137,23.62484418,-1
"Southwest",9,2014,3,"Southwest",5,"0",NA,359956.173356488,4514542.9242816,798,12.59032836,9294.180392,18.43197415,-1
"Southwest",10,2014,6,"Southwest",5,"0",NA,360755.384831756,4514775.5853332,797,1.013676367,748.454902,3.492191776,-1
"Southwest",11,2014,5,"Southwest",5,"0",NA,361549.652777895,4514768.06809358,794,2.286010209,1687.819608,4.196828842,-1
"Southwest",12,2014,6,"Southwest",5,"0",NA,361548.940607214,4513966.40699847,794,1.577355684,1164.243137,1.981758346,-1
"Southwest",13,2014,7,"Southwest",5,"0",NA,361573.444443501,4513202.52357817,798,1.439589112,1062.34902,3.667102625,-1
"Southwest",14,2014,5,"Southwest",5,"0",NA,362413.170811006,4513164.71304991,792,5.487066125,4049.411765,10.77150002,-1
"Southwest",15,2014,5,"Southwest",5,"0",NA,363152.824796947,4513105.39840706,799,12.01631506,8869.972549,16.64415624,-1
"Southwest",16,2014,4,"Southwest",5,"0",NA,363138.482465928,4512311.14808055,794,20.57349066,15186.30196,21.92609131,-1
"Southwest",17,2014,6,"Southwest",5,"0",NA,363116.466229378,4511551.67444881,799,2.288845087,1689.454902,6.237050884,-1
"Southwest",18,2014,7,"Southwest",5,"0",NA,363095.335953801,4510692.53441284,791,5.667017393,4182.058824,11.02185793,-1
"Southwest",19,2014,8,"Southwest",5,"0",NA,363072.103059746,4509945.34482654,799,2.556988059,1886.866667,5.328120241,-1
"Southwest",20,2014,7,"Southwest",5,"0",NA,363349.94900436,4509116.82425039,796,10.81162239,7977.45098,13.61300782,-1
"Southwest",21,2014,7,"Southwest",5,"0",NA,363375.343324987,4508320.23716734,796,1.415469184,1044.133333,2.688943503,-1
"Southwest",22,2014,6,"Southwest",5,"0",NA,363362.15264897,4507537.55006969,798,6.743137651,4974.796078,13.66083547,-1
"Southwest",23,2014,6,"Southwest",5,"0",NA,363347.952384438,4506723.77682709,796,7.061688087,5207.898039,13.34770966,-1
"Southwest",24,2014,6,"Southwest",5,"0",NA,363449.186807566,4505907.32048227,794,9.16978754,6761.729412,18.44193936,-1
"Southwest",25,2014,5,"Southwest",5,"0",NA,363380.960089357,4505230.09387027,796,10.83557229,7990.023529,15.53740662,-1
"Southwest",26,2014,3,"Southwest",5,"0",NA,362374.285738411,4508349.84795311,792,14.72981406,10866.90588,19.21886827,-1
"Southwest",27,2014,3,"Southwest",5,"0",NA,361443.562285535,4508379.74234757,798,15.02090333,11080.36078,20.27050549,-1
"Southwest",28,2014,2,"Southwest",5,"0",NA,361430.090456503,4507598.5819319,796,10.11161557,7458.843137,15.8658876,-1
"Southwest",29,2014,3,"Southwest",5,"0",NA,361385.626055454,4506892.81966444,793,11.4181678,8421.682353,12.9145055,-1
"Southwest",30,2014,3,"Southwest",5,"1",2002,361898.547285295,4506282.69354569,797,10.09488838,7444.168627,13.70097159,12
"Southwest",31,2014,3,"Southwest",5,"0",NA,361964.26620267,4505496.07192137,797,13.79750794,10174.28235,19.17647907,-1
"Southwest",32,2014,6,"Southwest",5,"0",NA,361907.762032281,4504754.76352878,797,9.759967882,7197.65098,14.3100383,-1
"Southwest",33,2014,2,"Southwest",5,"0",NA,362178.885308113,4503939.54221128,799,9.786481412,7214.862745,12.85683767,-1
"Southwest",34,2014,1,"Southwest",5,"0",NA,362486.611144343,4503240.46267183,797,11.40496479,8408.545098,14.98568885,-1
"Southwest",35,2014,1,"Southwest",5,"0",NA,362838.759234514,4502580.0542982,798,16.30382279,12018.66667,16.65043347,-1
"Southwest",36,2014,1,"Southwest",5,"0",NA,363744.076316777,4501892.44190741,792,10.59244086,7807.584314,14.16462195,-1
"Southwest",37,2014,5,"Southwest",5,"0",NA,363893.875109296,4502642.62702231,797,3.545428916,2613.843137,7.911231048,-1
"Southwest",38,2014,4,"Southwest",5,"0",NA,364069.30216277,4503465.99881064,793,2.451154973,1807.25098,5.876327197,-1
"Southwest",39,2014,4,"Southwest",5,"0",NA,364363.079378657,4504415.45544156,797,18.54099494,13670.23922,16.37135359,-1
"Southwest",40,2014,6,"Southwest",5,"0",NA,364716.734144761,4505000.06999054,798,13.36822845,9856.368627,19.4701871,-1
"Southwest",41,2014,5,"Southwest",5,"0",NA,365524.392065229,4505027.06971285,789,0.755832509,557.2352941,2.104355783,-1
"Southwest",42,2014,2,"Southwest",5,"0",NA,366356.916461519,4505006.0162665,796,1.741996724,1284.623529,2.599343987,-1
"Southwest",43,2014,7,"Southwest",5,"0",NA,367164.897339869,4504983.10340101,798,4.832232363,3562.890196,7.491551408,-1
"Southwest",44,2014,5,"Southwest",5,"0",NA,367900.026689713,4504996.88768979,797,1.936881846,1428.431373,3.436480949,-1
"Southwest",45,2014,7,"Southwest",5,"0",NA,368694.199999089,4505009.1971476,795,6.525845337,4812.772549,11.83748824,-1
"Southwest",46,2014,6,"Southwest",5,"0",NA,369745.121338946,4505242.36268776,799,0.863424387,636.7568627,1.42512584,-1
"Southwest",47,2014,6,"Southwest",5,"0",NA,370068.601107296,4504334.48549222,800,0.816652041,602.1607843,1.671409865,-1
"Southwest",48,2014,6,"Southwest",5,"0",NA,370598.515560377,4503301.56506843,795,2.3864022,1759.396078,4.080539981,-1
"Southwest",49,2014,7,"Southwest",5,"0",NA,370761.056832295,4502513.05433963,792,1.529975318,1127.909804,3.201255116,-1
"Southwest",50,2014,5,"Southwest",5,"0",NA,370760.820075804,4501736.44260898,792,0.930233053,685.6,1.979963854,-1
"Southwest",51,2014,5,"Southwest",5,"0",NA,371496.62447907,4501255.26874095,798,1.609662124,1186.156863,4.64146276,-1
"Southwest",1,2016,4,"Southwest",7,"0",NA,355141.476998653,4511713.8988848,794,8.3202489,6140.278431,12.78301826,-1
"Southwest",2,2016,5,"Southwest",7,"0",NA,355948.913339657,4511632.48636002,798,9.535129764,7036.85098,11.86247019,-1
"Southwest",3,2016,4,"Southwest",7,"0",NA,356690.594753096,4511649.03596002,796,6.428484124,4743.843137,10.8055371,-1
"Southwest",4,2016,3,"Southwest",7,"0",NA,356767.730484492,4512591.64817088,796,9.215863689,6802.247059,12.40149847,-1
"Southwest",5,2016,3,"Southwest",7,"0",NA,356385.752418973,4513592.61617319,797,7.907787854,5837.156863,10.94178799,-1
"Southwest",6,2016,5,"Southwest",7,"0",NA,357222.64140631,4514039.97162427,788,15.33100473,11317.22745,20.1166169,-1
"Southwest",7,2016,2,"Southwest",7,"0",NA,358165.851609263,4514100.42368903,794,17.70630043,13071.90196,18.91724669,-1
"Southwest",8,2016,3,"Southwest",7,"0",NA,359073.875765333,4514251.37719948,793,22.34174815,16496.00784,24.41609551,-1
"Southwest",9,2016,5,"Southwest",7,"0",NA,359956.173356488,4514542.9242816,798,10.82083606,7987.941176,15.86490674,-1
"Southwest",10,2016,6,"Southwest",7,"0",NA,360755.384831756,4514775.5853332,797,0.515973465,380.972549,1.129542688,-1
"Southwest",11,2016,6,"Southwest",7,"0",NA,361549.652777895,4514768.06809358,794,2.438512161,1800.415686,3.894996881,-1
"Southwest",12,2016,4,"Southwest",7,"0",NA,361548.940607214,4513966.40699847,794,2.179969715,1609.031373,3.104740414,-1
"Southwest",13,2016,6,"Southwest",7,"0",NA,361573.444443501,4513202.52357817,798,2.750486242,2029.729412,4.834881551,-1
"Southwest",14,2016,4,"Southwest",7,"0",NA,362413.170811006,4513164.71304991,792,2.629545986,1940.584314,4.676997937,-1
"Southwest",15,2016,6,"Southwest",7,"0",NA,363152.824796947,4513105.39840706,799,8.008808326,5911.788235,12.09023922,-1
"Southwest",16,2016,6,"Southwest",7,"0",NA,363138.482465928,4512311.14808055,794,14.92906475,11019.87451,19.61621931,-1
"Southwest",17,2016,8,"Southwest",7,"0",NA,363116.466229378,4511551.67444881,799,1.493741433,1102.568627,2.540755376,-1
"Southwest",18,2016,5,"Southwest",7,"0",NA,363095.335953801,4510692.53441284,791,2.601474113,1919.796078,5.826351794,-1
"Southwest",19,2016,7,"Southwest",7,"0",NA,363072.103059746,4509945.34482654,799,0.619925493,457.4588235,1.601952635,-1
"Southwest",20,2016,5,"Southwest",7,"0",NA,363349.94900436,4509116.82425039,796,5.307769168,3916.384314,9.263841925,-1
"Southwest",21,2016,7,"Southwest",7,"0",NA,363375.343324987,4508320.23716734,796,0.456654067,336.854902,1.154513727,-1
"Southwest",22,2016,5,"Southwest",7,"0",NA,363362.15264897,4507537.55006969,798,5.36552241,3958.45098,12.80685379,-1
"Southwest",23,2016,6,"Southwest",7,"0",NA,363347.952384438,4506723.77682709,796,4.142449976,3055,10.48737549,-1
"Southwest",24,2016,4,"Southwest",7,"0",NA,363449.186807566,4505907.32048227,794,6.559837264,4837.172549,16.15081751,-1
"Southwest",25,2016,3,"Southwest",7,"0",NA,363380.960089357,4505230.09387027,796,7.987246987,5889.701961,12.6248791,-1
"Southwest",26,2016,6,"Southwest",7,"0",NA,362374.285738411,4508349.84795311,792,10.56063489,7791.098039,16.15405318,-1
"Southwest",27,2016,6,"Southwest",7,"0",NA,361443.562285535,4508379.74234757,798,12.27709671,9056.356863,16.03392699,-1
"Southwest",28,2016,6,"Southwest",7,"0",NA,361430.090456503,4507598.5819319,796,10.14048835,7480.141176,14.64852909,-1
"Southwest",29,2016,2,"Southwest",7,"0",NA,361385.626055454,4506892.81966444,793,12.45182369,9184.07451,13.90657336,-1
"Southwest",30,2016,5,"Southwest",7,"1",2002,361898.547285295,4506282.69354569,797,5.393779049,3977.478431,9.088857682,14
"Southwest",31,2016,2,"Southwest",7,"0",NA,361964.26620267,4505496.07192137,797,12.92436063,9530.423529,17.78564816,-1
"Southwest",32,2016,6,"Southwest",7,"0",NA,361907.762032281,4504754.76352878,797,5.595456624,4126.462745,11.76493037,-1
"Southwest",33,2016,5,"Southwest",7,"0",NA,362178.885308113,4503939.54221128,799,11.15118648,8220.960784,14.42477418,-1
"Southwest",34,2016,1,"Southwest",7,"0",NA,362486.611144343,4503240.46267183,797,9.281307845,6842.835294,13.37439623,-1
"Southwest",35,2016,2,"Southwest",7,"0",NA,362838.759234514,4502580.0542982,798,14.18006894,10453.10196,15.80146663,-1
"Southwest",36,2016,2,"Southwest",7,"0",NA,363744.076316777,4501892.44190741,792,9.181035125,6767.25098,12.57334764,-1
"Southwest",37,2016,4,"Southwest",7,"0",NA,363893.875109296,4502642.62702231,797,4.331531886,3193.392157,8.340518033,-1
"Southwest",38,2016,8,"Southwest",7,"0",NA,364069.30216277,4503465.99881064,793,2.148814178,1584.333333,5.050188991,-1
"Southwest",39,2016,4,"Southwest",7,"0",NA,364363.079378657,4504415.45544156,797,14.77594928,10894.27843,15.11476457,-1
"Southwest",40,2016,7,"Southwest",7,"0",NA,364716.734144761,4505000.06999054,798,10.23737441,7547.996078,16.7392972,-1
"Southwest",41,2016,5,"Southwest",7,"0",NA,365524.392065229,4505027.06971285,789,0.292577581,215.7019608,0.560429274,-1
"Southwest",42,2016,7,"Southwest",7,"0",NA,366356.916461519,4505006.0162665,796,0.462169233,340.8235294,0.767093287,-1
"Southwest",43,2016,3,"Southwest",7,"0",NA,367164.897339869,4504983.10340101,798,1.8700217,1378.8,5.260336993,-1
"Southwest",44,2016,6,"Southwest",7,"0",NA,367900.026689713,4504996.88768979,797,1.436047006,1059.070588,3.006492934,-1
"Southwest",45,2016,7,"Southwest",7,"0",NA,368694.199999089,4505009.1971476,795,3.233945369,2385.015686,4.920035381,-1
"Southwest",46,2016,7,"Southwest",7,"0",NA,369745.121338946,4505242.36268776,799,0.701739366,517.5176471,1.102452825,-1
"Southwest",47,2016,6,"Southwest",7,"0",NA,370068.601107296,4504334.48549222,800,1.160287196,855.5411765,1.788698899,-1
"Southwest",48,2016,8,"Southwest",7,"0",NA,370598.515560377,4503301.56506843,795,1.969101228,1451.737255,3.451666299,-1
"Southwest",49,2016,5,"Southwest",7,"0",NA,370761.056832295,4502513.05433963,792,1.902520374,1402.552941,2.724367139,-1
"Southwest",50,2016,4,"Southwest",7,"0",NA,370760.820075804,4501736.44260898,792,1.453485155,1071.247059,2.767835455,-1
"Southwest",51,2016,7,"Southwest",7,"0",NA,371496.62447907,4501255.26874095,798,2.514137162,1852.662745,5.220689143,-1
"WestEdge",1,2010,4,"WestEdge",1,"0",NA,361600.734336919,4515526.57058992,797,1.745773874,1289.086275,1.343807368,-1
"WestEdge",2,2010,3,"WestEdge",1,"0",NA,361664.284125454,4516328.88667017,796,0.904488266,667.8705882,1.075977706,-1
"WestEdge",3,2010,2,"WestEdge",1,"0",NA,361680.171572587,4517139.14647399,799,1.486809265,1097.988235,5.092369849,-1
"WestEdge",4,2010,1,"WestEdge",1,"0",NA,361680.171572587,4517925.57510711,799,1.480729911,1093.4,3.955424473,-1
"WestEdge",5,2010,3,"WestEdge",1,"0",NA,360885.799215902,4517941.46255424,799,2.000010618,1477.333333,4.074843239,-1
"WestEdge",6,2010,6,"WestEdge",1,"0",NA,360067.595688517,4517949.40627781,797,0.472610667,349.0980392,0.728673726,-1
"WestEdge",7,2010,6,"WestEdge",1,"0",NA,360099.370582785,4518902.65310583,799,1.730426428,1278.337255,3.108527345,-1
"WestEdge",8,2010,6,"WestEdge",1,"0",NA,360099.370582785,4519601.70077972,799,2.124600537,1569.521569,3.858326996,-1
"WestEdge",9,2010,5,"WestEdge",1,"0",NA,360107.314306351,4520372.2419657,798,2.084969506,1540.4,4.456891075,-1
"WestEdge",10,2010,5,"WestEdge",1,"0",NA,360131.145477051,4521174.55804595,791,1.812571968,1339.533333,4.012880007,-1
"WestEdge",11,2010,9,"WestEdge",1,"0",NA,360154.976647753,4522119.86115041,796,1.450704076,1072.235294,1.417078188,-1
"WestEdge",12,2010,5,"WestEdge",1,"0",NA,360164.629780189,4522933.74087889,793,1.840817323,1360.537255,3.752414839,-1
"WestEdge",13,2010,4,"WestEdge",1,"0",NA,359884.890046479,4523716.54958734,793,8.736998222,6456.984314,15.47893986,-1
"WestEdge",14,2010,7,"WestEdge",1,"0",NA,359392.379185336,4524399.70981409,799,0.745272507,550.8352941,0.576062367,-1
"WestEdge",15,2010,7,"WestEdge",1,"0",NA,358590.063105083,4524407.65353766,798,0.333462434,246.4784314,1.211369876,-1
"WestEdge",16,2010,8,"WestEdge",1,"0",NA,358598.006828651,4525225.85706505,801,2.035421794,1504.839216,4.361753365,-1
"WestEdge",17,2010,7,"WestEdge",1,"0",NA,358621.837999351,4526028.17314529,800,1.958139782,1448.101961,2.59373012,-1
"WestEdge",18,2010,3,"WestEdge",1,"0",NA,357819.521919101,4526044.06059243,799,3.930975422,2907.14902,7.079624329,-1
"WestEdge",19,2010,5,"WestEdge",1,"0",NA,357017.205838849,4526052.004316,792,3.743757258,2768.603922,5.11959,-1
"WestEdge",20,2010,5,"WestEdge",1,"0",NA,357001.318391714,4526862.26411982,797,3.005506222,2221.882353,5.266316015,-1
"WestEdge",21,2010,7,"WestEdge",1,"0",NA,356985.43094458,4527672.52392363,797,1.309516235,968.5490196,1.258013205,-1
"WestEdge",22,2010,6,"WestEdge",1,"0",NA,356985.43094458,4528474.84000388,795,1.419700771,1049.74902,1.911395153,-1
"WestEdge",23,2010,5,"WestEdge",1,"0",NA,356977.487221014,4529293.04353127,798,4.870523314,3603.117647,7.569808679,-1
"WestEdge",24,2010,7,"WestEdge",1,"0",NA,356985.43094458,4530111.24705865,798,5.494625309,4065.203922,6.131525037,-1
"WestEdge",25,2010,7,"WestEdge",1,"0",NA,357080.755627383,4530897.67569177,794,4.892911474,3619.929412,4.687596015,-1
"WestEdge",26,2010,5,"WestEdge",1,"0",NA,357120.474245218,4531692.04804846,800,3.95944972,2930.054902,3.324759155,-1
"WestEdge",27,2010,8,"WestEdge",1,"0",NA,357136.361692351,4532502.30785228,797,3.90711341,2891.478431,2.811655093,-1
"WestEdge",28,2010,7,"WestEdge",1,"0",NA,357160.192863052,4533288.73648539,795,3.272369913,2422.298039,2.628258468,-1
"WestEdge",29,2010,5,"WestEdge",1,"0",NA,357184.024033751,4534098.99628921,795,1.613275911,1194.317647,1.60774007,-1
"WestEdge",30,2010,10,"WestEdge",1,"0",NA,357207.855204452,4534845.7063045,795,1.254033775,928.0784314,1.858630926,-1
